ID_row	url	page	position	type	image	company	domain	Date	Country_Webscraping	Person_webscraping	Person_Screening_1	Person_Screening_2	ID_Source	Accessible	Inclusion_criteria_Monitoring	Inclusion_criteria_Reporting	Inclusion_criteria_Verification	Inclusion_criteria_About_MRV	Inclusion_criteria_About_Soil	In_Scope	ID_MRV	MRV_Name	Land_use_Agriculture	Land_use_Forest	Land_use_Urban	Land_use_Others	Land_use_Degraded_land	Land_use_Peatland_Wetland	Land_use_Others_ Precision	Scale_Local	Scale_Regional	Scale_National	Scale_Continental	Scale_Global	Purpose	Purpose_Others_Precision	Driver_Afforestation_Reforestation	Driver_Agricultural_practices	Driver_Biochar	Driver_Forest_management	Driver_Conservation	Driver_Deforestation	Driver_Restoration	Driver_Weathering	Driver_Grazing	Driver_Irrigation	Driver_Land_conversion	Driver_Rewetting	Driver_Fire_management	Occupation_Farmers	Occupation_Foresters_Forester_Associations	Occupation_Public_Administrators	Occupation_Educational_Institutions_Research	Occupation_NGOs	Occupation_Agroindustry	Occupation_Forestry_Companies	Occupation_Consultancy	Occupation_Others	Occupation_Project_developer	Occupation_Other_companies	Occupation_Software_developers	Occupation_Others_Precision	Cost_MRV	Cost_Unit	Parameter_Soil_Microorganisms	Parameter_Soil_Fauna	Parameter_Soil_pH	Parameter_Oxygen_content	Parameter_Clay_mineralogy 	Parameter_Soil_organic_matter_SOC	Parameter_CEC	Parameter_Soil_moisture	Parameter_Soil_temperature	Parameter_Particle_size_distribution_Texture	Parameter_Soil_porosity	Parameter_Soil_diffusivity	Parameter_Aggregate_stability	Parameter_Soil_compaction_Bulk_density	Parameter_Nutrient_availability	Parameter_Pollutant_concentration	Parameter_Soil_depth	Parameter_GHG	Parameter_Peat_depth	Parameter_Soil_color	Parameter_Soil_type	Parameter_Subsidence	Parameter_CaCO3	Parameter_Electrical_conductivity	Parameter_Water_holding_capacity	Parameter_Infiltration_rate	Parameter_Others	Parameter_Others_Precision	Data_Land_Management	Data_Spatial_images	Data_Soil_samples	Data_Modelling	Data_on_site_images	Plot_Area	Plot_Area_Unit	Monitoring_frequency	Methodology_Standard	Methodology_Other	Format_Document	Format_Online	Uncertainty	Uncertainty_Other_Precision	Threshold	Action_based	Result_based	Verification_Methodology_satellite_data	Verification_Methodology_phone_application	Verification_Methodology_field_inspection	Verification_Automatization	Verification_Manual	Auditor	Data_Sharing 	Implementation	Country	Continent	Source	
588	https://www.isric.org/news/new-paper-towards-modular-multi-ecosystem-mrv-framework-soil-organic-carbon-stock-change	1	8	SEO	No	isric	www.isric.org	12/06/2025	Spain	Emily	Antonio-Camille	No_second_screening	W142	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	
590	https://www.isric.org/news/new-paper-towards-modular-multi-ecosystem-mrv-framework-soil-organic-carbon-stock-change	1	12	SEO	No	isric	www.isric.org	24/06/2025	Scotland	Johanne	Antonio-Camille	No_second_screening	W142	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	
592	https://www.isric.org/news/new-paper-towards-modular-multi-ecosystem-mrv-framework-soil-organic-carbon-stock-change	1	8	SEO	No	isric	www.isric.org	18/06/2025	Germany	Kilian	Antonio-Camille	No_second_screening	W142	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	
594	https://www.isric.org/news/new-paper-towards-modular-multi-ecosystem-mrv-framework-soil-organic-carbon-stock-change	1	10	SEO	No	isric	www.isric.org	27/06/2025	Netherlands	Kilian	Antonio-Camille	No_second_screening	W142	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	
596	https://www.isric.org/news/new-paper-towards-modular-multi-ecosystem-mrv-framework-soil-organic-carbon-stock-change	1	12	SEO	No	isric	www.isric.org	10/06/2025	France	Lucile	Antonio-Camille	No_second_screening	W142	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	
1032	https://unfccc.int/sites/default/files/resource/UNFCCC%20Webinar%20on%20SOC-session%204.pdf	5	7	SEO	No	unfccc	unfccc.int	12/06/2025	Spain	Emily	Tiina-Camille	No_second_screening	W246	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	
581	https://www.isric.org/sites/default/files/SuppInfo_S4_Sources_consulted_with_URLs.pdf	5	1	SEO	No	isric	www.isric.org	20/05/2025	France	Antonio	Antonio-Camille	No_second_screening	W142	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	
583	https://www.isric.org/sites/default/files/SuppInfo_S4_Sources_consulted_with_URLs.pdf	4	7	SEO	No	isric	www.isric.org	04/06/2025	Germany	Camille	Antonio-Camille	No_second_screening	W142	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	
585	https://www.isric.org/sites/default/files/SuppInfo_S4_Sources_consulted_with_URLs.pdf	4	9	SEO	No	isric	www.isric.org	20/05/2025	Germany	Sambit	Antonio-Camille	No_second_screening	W142	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	
587	https://www.isric.org/sites/default/files/SuppInfo_S4_Sources_consulted_with_URLs.pdf	7	4	SEO	No	isric	www.isric.org	22/05/2025	Austria	Sophia	Antonio-Camille	No_second_screening	W142	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	
1034	https://unfccc.int/sites/default/files/resource/UNFCCC%20Webinar%20on%20SOC-session%204.pdf	7	10	SEO	No	unfccc	unfccc.int	18/06/2025	Germany	Kilian	Tiina-Camille	No_second_screening	W246	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	
589	https://www.isric.org/sites/default/files/SuppInfo_S4_Sources_consulted_with_URLs.pdf	4	10	SEO	No	isric	www.isric.org	12/06/2025	Spain	Emily	Antonio-Camille	No_second_screening	W142	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	
591	https://www.isric.org/sites/default/files/SuppInfo_S4_Sources_consulted_with_URLs.pdf	5	6	SEO	No	isric	www.isric.org	24/06/2025	Scotland	Johanne	Antonio-Camille	No_second_screening	W142	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	
1035	https://unfccc.int/sites/default/files/resource/UNFCCC%20Webinar%20on%20SOC-session%204.pdf	7	1	SEO	No	unfccc	unfccc.int	10/06/2025	France	Lucile	Tiina-Camille	No_second_screening	W246	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	
593	https://www.isric.org/sites/default/files/SuppInfo_S4_Sources_consulted_with_URLs.pdf	5	3	SEO	No	isric	www.isric.org	18/06/2025	Germany	Kilian	Antonio-Camille	No_second_screening	W142	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	
1030	https://unfccc.int/sites/default/files/resource/97620135_Viet%20Nam-BUR2-1-Viet%20Nam%20-%20BUR2.pdf	13	7	SEO	No	unfccc	unfccc.int	22/05/2025	Austria	Sophia	Tiina-Camille	No_second_screening	W246	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	
1033	https://unfccc.int/sites/default/files/resource/1%20SOC_FAO_Bonn2_final.pdf	17	4	SEO	No	unfccc	unfccc.int	12/06/2025	Spain	Emily	Tiina-Camille	No_second_screening	W246	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	Duplicate	
